,X,Y,slope,gene
6,0.4554466979274592,0.013013231241491854,0.11867546415777487,BAX
7,0.5544433778814787,0.04544218842003797,0.11867546415777487,BAX
8,0.8005980119788377,0.045442188420038124,0.11867546415777487,BAX
0,0.010258436937443742,0.01766665953660992,-0.06621730404554427,BCL2
1,0.026666926815449396,0.01681613991220145,-0.06621730404554427,BCL2
2,0.15869310719911278,-0.001532445764966462,-0.06621730404554427,BCL2
3,0.4301296236900476,-0.026225367633301473,-0.06621730404554427,BCL2
4,0.7255763437526789,-0.036074772890099575,-0.06621730404554427,BCL2
5,0.9115792333697657,-0.03994061267096525,-0.06621730404554427,BCL2
0,0.03330007617305106,-0.0009616780320351407,0.0007536922480258696,BCLXL
1,0.08392760326864807,0.0002584971722206725,0.0007536922480258696,BCLXL
2,0.21414967625024198,0.0001540943232042841,0.0007536922480258696,BCLXL
3,0.39125608629557407,0.0034758520460163407,0.0007536922480258696,BCLXL
4,0.7239839371409291,0.0016734266637559057,0.0007536922480258696,BCLXL
5,0.99625,-0.00029136818065450803,0.0007536922480258696,BCLXL
0,0.0009375,-0.1028447976832304,0.3419021790340401,BID
1,0.0028125,-0.10369477795421142,0.3419021790340401,BID
2,0.06248167071442863,-0.10421202579137193,0.3419021790340401,BID
3,0.1839651166572917,-0.038736601767373244,0.3419021790340401,BID
4,0.2622082856517889,0.05324811604482835,0.3419021790340401,BID
5,0.35185482080942765,0.07582357059053452,0.3419021790340401,BID
6,0.7130049811005018,0.11230274925221809,0.3419021790340401,BID
0,0.0013942906082887656,-0.04975462492212364,0.05151895206005303,BIM
1,0.006086366285271353,-0.0363719484815095,0.05151895206005303,BIM
2,0.0109550356091421,-0.01948336940139657,0.05151895206005303,BIM
3,0.09331374755850114,0.007677007121598564,0.05151895206005303,BIM
4,0.2189582834129783,0.03394261472810994,0.05151895206005303,BIM
5,0.30864294618983956,0.025440589964264654,0.05151895206005303,BIM
6,0.5445397359210851,0.01225322824308836,0.05151895206005303,BIM
7,0.8678042855178822,0.009631543355922194,0.05151895206005303,BIM
0,0.029016137859277178,-0.009946556667784554,0.1290857706346674,CASP3
1,0.04870363785927718,-0.0163051775389573,0.1290857706346674,CASP3
2,0.0675,-0.020667882647335906,0.1290857706346674,CASP3
3,0.07894857403077701,-0.013946859600951496,0.1290857706346674,CASP3
4,0.10560380727215946,-0.009221752317361281,0.1290857706346674,CASP3
5,0.17539280361096357,-0.012765939019552483,0.1290857706346674,CASP3
6,0.26470954482858977,-0.010267806092303948,0.1290857706346674,CASP3
7,0.31743780138722144,-0.0025104260336763946,0.1290857706346674,CASP3
8,0.3909847880172413,0.02982156932630754,0.1290857706346674,CASP3
9,0.5587414252700975,0.059093005123458595,0.1290857706346674,CASP3
0,0.17907175429150055,-0.037090790476857205,0.06778375753989617,CASP8
1,0.24686630507023913,-0.023340438853127796,0.06778375753989617,CASP8
2,0.28027584816070894,-0.01113625043199969,0.06778375753989617,CASP8
3,0.32950659084212,-0.007989980685262646,0.06778375753989617,CASP8
4,0.41821650139567523,0.02919709229878016,0.06778375753989617,CASP8
5,0.6114308505850585,0.03457312877469694,0.06778375753989617,CASP8
6,0.871326099609961,0.005137404981970378,0.06778375753989617,CASP8
0,0.0415625,-0.10821862405243483,0.34520478108504765,CASP9
1,0.07478837123926207,-0.10249850931277839,0.34520478108504765,CASP9
2,0.09842232485501837,-0.08625162074319667,0.34520478108504765,CASP9
3,0.13441848897495481,-0.02331721959369476,0.34520478108504765,CASP9
4,0.19911871691880184,0.02770063581950867,0.34520478108504765,CASP9
5,0.2606660854752063,0.027300147047191345,0.34520478108504765,CASP9
6,0.3071429246675842,0.04084731359412595,0.34520478108504765,CASP9
7,0.38836765600925693,0.06810810239558333,0.34520478108504765,CASP9
8,0.4811277153025453,0.07950878771282592,0.34520478108504765,CASP9
9,0.6323783420106578,0.07834709191613241,0.34520478108504765,CASP9
0,0.0048013761722191465,0.06885207313628186,-0.06706787283168134,CDKN2A
1,0.014253068661366162,0.010885714138303124,-0.06706787283168134,CDKN2A
2,0.030271838906452048,-0.03084662158564727,-0.06706787283168134,CDKN2A
3,0.07723208324948097,-0.03174527956057874,-0.06706787283168134,CDKN2A
4,0.18470083613444743,-0.036017075425300554,-0.06706787283168134,CDKN2A
5,0.3682888993022715,-0.04072280494265121,-0.06706787283168134,CDKN2A
6,0.5676381616871635,-0.040397147672740524,-0.06706787283168134,CDKN2A
7,0.8276381616871635,-0.03831567292138849,-0.06706787283168134,CDKN2A
0,0.21465114791506226,-0.0017579378621444684,0.0010885566679947859,CEBPB
1,0.5283359126657644,-0.0006811552865038776,0.0010885566679947859,CEBPB
2,0.6863898316305874,0.004744333553551398,0.0010885566679947859,CEBPB
3,0.8121209870303769,0.005777322678019673,0.0010885566679947859,CEBPB
4,0.939253738875591,0.004628051112485249,0.0010885566679947859,CEBPB
5,0.9998178984063745,-0.0005132250097246971,0.0010885566679947859,CEBPB
6,0.9999800796812749,-0.005654501131934509,0.0010885566679947859,CEBPB
0,0.020784238928828542,0.03012760337142732,-0.08497457413636353,CREB1
1,0.05002798871492213,0.029314256801808394,-0.08497457413636353,CREB1
2,0.07686416774110219,0.02057617656699532,-0.08497457413636353,CREB1
3,0.11545137351059494,0.011420756983362684,-0.08497457413636353,CREB1
4,0.2592249269944771,-0.0015662377710607238,-0.08497457413636353,CREB1
5,0.4363939714388907,-0.020618230389189435,-0.08497457413636353,CREB1
6,0.5728594302311102,-0.03196722770865744,-0.08497457413636353,CREB1
7,0.6985426440273493,-0.03522926110738804,-0.08497457413636353,CREB1
8,0.8594332137962392,-0.03434498827084585,-0.08497457413636353,CREB1
0,0.30930976287831385,-0.006880362434326058,0.030330597616290554,CTNNB1
1,0.6647840293797644,-0.006578424498837552,0.030330597616290554,CTNNB1
2,0.8487628416142812,0.003173313823995747,0.030330597616290554,CTNNB1
3,0.989254995567376,0.013573822236813351,0.030330597616290554,CTNNB1
4,0.9959664204545455,0.012126136580133519,0.030330597616290554,CTNNB1
0,0.10587024522042623,0.02485435857102417,0.11706919008513152,CYCLIN_D_c
1,0.18620475992685054,-0.022889781197551196,0.11706919008513152,CYCLIN_D_c
2,0.22268609609738074,-0.04121405661613538,0.11706919008513152,CYCLIN_D_c
3,0.28925006018438837,-0.04457510218235264,0.11706919008513152,CYCLIN_D_c
4,0.3685869925998983,-0.04833631301703474,0.11706919008513152,CYCLIN_D_c
5,0.4334774132398691,-0.030248482727154066,0.11706919008513152,CYCLIN_D_c
6,0.5010902760857852,0.009192100389130098,0.11706919008513152,CYCLIN_D_c
7,0.5549330760306076,0.03208205428882856,0.11706919008513152,CYCLIN_D_c
8,0.713272643356605,0.04352885584422511,0.11706919008513152,CYCLIN_D_c
9,0.9136425000000001,0.07041608399882957,0.11706919008513152,CYCLIN_D_c
0,0.04931860700244263,-0.022489896854317327,0.056374927924930936,CYCS
1,0.1322424669039597,-0.022697973921985172,0.056374927924930936,CYCS
2,0.192147107042332,-0.012648326771774463,0.056374927924930936,CYCS
3,0.3345683149245915,0.0065701011696870995,0.056374927924930936,CYCS
4,0.5418297307194715,0.014945448132944326,0.056374927924930936,CYCS
5,0.816484662935695,0.015368960511860586,0.056374927924930936,CYCS
0,0.004746803113632422,0.005298231081962579,-0.01788472626104543,DC
1,0.015395710999171001,0.008724654132543202,-0.01788472626104543,DC
2,0.1730392535319385,0.005487757273310533,-0.01788472626104543,DC
3,0.40692171501471275,0.004661791705162247,-0.01788472626104543,DC
4,0.5872027052041043,0.004436001936421321,-0.01788472626104543,DC
5,0.7328521244785806,-0.00303170738198692,-0.01788472626104543,DC
6,0.8738905336543394,-0.01056216542504106,-0.01788472626104543,DC
7,0.9837097450115504,-0.010562165425040973,-0.01788472626104543,DC
0,0.2799999999999999,0.030615449649100804,-0.32096668710164056,DLL_i
1,0.32999999999999996,0.031903837194177095,-0.32096668710164056,DLL_i
2,0.38000000000000006,0.026118696585580886,-0.32096668710164056,DLL_i
3,0.41500000000000004,0.020981728296880112,-0.32096668710164056,DLL_i
4,0.44499999999999995,0.01953382501911384,-0.32096668710164056,DLL_i
5,0.48,0.015659564336485927,-0.32096668710164056,DLL_i
6,0.5150000000000001,-0.011158444700812894,-0.32096668710164056,DLL_i
7,0.5450000000000002,-0.04179915255937251,-0.32096668710164056,DLL_i
8,0.6300000000000001,-0.08272927394760252,-0.32096668710164056,DLL_i
0,0.010280451732032903,0.01933772738770506,-0.03411430890071401,DVL1
1,0.029312237624178596,0.007307053797794059,-0.03411430890071401,DVL1
2,0.3830399665264382,-0.005690919546918402,-0.03411430890071401,DVL1
3,0.829909671665572,-0.0079684678862246,-0.03411430890071401,DVL1
4,0.9591409401288287,-0.017458937869694255,-0.03411430890071401,DVL1
5,0.9932394490975491,-0.02708749652529749,-0.03411430890071401,DVL1
0,0.17240119010214033,-0.013705883501214537,0.18369814072008311,E2F1
1,0.2319849633055409,-0.025539677571825865,0.18369814072008311,E2F1
2,0.28083034849187416,-0.031853263927328596,0.18369814072008311,E2F1
3,0.3554912111734877,-0.03608716159909421,0.18369814072008311,E2F1
4,0.4156402303430217,-0.039933432600434776,0.18369814072008311,E2F1
5,0.4399686409455389,-0.0330768390154802,0.18369814072008311,E2F1
6,0.4631765712075253,-0.025428407098803372,0.18369814072008311,E2F1
7,0.542410282956548,0.021468745809745688,0.18369814072008311,E2F1
8,0.764248895247753,0.0816314610384747,0.18369814072008311,E2F1
9,0.9434840425531914,0.09528089894378401,0.18369814072008311,E2F1
0,0.26499999999999996,-0.010661870719202528,0.02556828696168791,EGF
1,0.35,-0.008338114783149539,0.02556828696168791,EGF
2,0.41500000000000004,-0.002967868086167738,0.02556828696168791,EGF
3,0.46499999999999997,0.004253852874254078,0.02556828696168791,EGF
4,0.5300000000000001,0.009736791385306212,0.02556828696168791,EGF
5,0.5950000000000002,0.005954112876282322,0.02556828696168791,EGF
6,0.8150000000000001,0.0008637260556995357,0.02556828696168791,EGF
0,0.012587914885238517,0.010094587173162884,0.0041182747109627564,EGFR
1,0.03386217208997684,0.010492772537186393,0.0041182747109627564,EGFR
2,0.04934355304503663,0.008103346057745422,0.0041182747109627564,EGFR
3,0.06400930554439371,-0.01169142335543028,0.0041182747109627564,EGFR
4,0.10321512543171608,-0.02516160684961153,0.0041182747109627564,EGFR
5,0.2325876157276207,-0.017827521933277177,0.0041182747109627564,EGFR
6,0.4934375000000001,-0.0062420624994548295,0.0041182747109627564,EGFR
7,0.7574558041717002,0.008805341504095917,0.0041182747109627564,EGFR
0,0.10203543620210234,0.1487514922378349,-0.4767676218323578,EIF4E
1,0.14610938859510947,0.12178801255271025,-0.4767676218323578,EIF4E
2,0.19048217549210272,0.10009780221506714,-0.4767676218323578,EIF4E
3,0.2290500147001307,0.06085310031459777,-0.4767676218323578,EIF4E
4,0.2692689867625155,0.009843859791228593,-0.4767676218323578,EIF4E
5,0.3034757500616133,-0.021592644118985815,-0.4767676218323578,EIF4E
6,0.34828688187791995,-0.03325299689302494,-0.4767676218323578,EIF4E
7,0.4376450494982534,-0.08761738504153263,-0.4767676218323578,EIF4E
8,0.5567623822583151,-0.15015608070890876,-0.4767676218323578,EIF4E
9,0.8095287660328533,-0.15873540492712343,-0.4767676218323578,EIF4E
0,0.20968750000000003,0.0702962790518182,-0.1920132129812219,ERK_i
1,0.3671674095905525,0.06272390875495328,-0.1920132129812219,ERK_i
2,0.5343549095905524,0.05900661102237102,-0.1920132129812219,ERK_i
3,0.6617111636257764,0.02121316121009114,-0.1920132129812219,ERK_i
4,0.7203247483007791,-0.02378631129037205,-0.1920132129812219,ERK_i
5,0.7618088962555845,-0.029790157506699,-0.1920132129812219,ERK_i
6,0.8176884265521139,-0.03575905915771606,-0.1920132129812219,ERK_i
7,0.8686241414337474,-0.0429167755438042,-0.1920132129812219,ERK_i
8,0.9397560264622153,-0.04637626923103237,-0.1920132129812219,ERK_i
0,0.34500000000000003,-0.02004550193257988,0.18327800646256975,ES
1,0.395,-0.021805114307253452,0.18327800646256975,ES
2,0.44499999999999995,-0.012192044656369017,0.18327800646256975,ES
3,0.48,0.011320091227245324,0.18327800646256975,ES
4,0.5150000000000001,0.02618357234161893,0.18327800646256975,ES
5,0.5450000000000002,0.025750194991774493,0.18327800646256975,ES
6,0.6100000000000001,0.010177747537191587,0.18327800646256975,ES
0,0.1421875,0.1029270487248208,-0.29220691247455405,ESR1
1,0.38749999999999996,-0.0006886504344725403,-0.29220691247455405,ESR1
2,0.6951742307610775,-0.0909159296566343,-0.29220691247455405,ESR1
3,0.9186666630536282,-0.11141129061069542,-0.29220691247455405,ESR1
4,0.9487524751521608,-0.1489194508675868,-0.29220691247455405,ESR1
5,0.971280229367367,-0.16422873744143945,-0.29220691247455405,ESR1
0,0.24601058652401933,0.06981481038585842,-0.17509928011594747,FADD
1,0.5715336946196709,0.07202476775301625,-0.17509928011594747,FADD
2,0.7747990861074904,0.06126105638728734,-0.17509928011594747,FADD
3,0.9252365416053321,-0.012777796566351737,-0.17509928011594747,FADD
4,0.9759605635934933,-0.08359468428563721,-0.17509928011594747,FADD
0,0.09260520851061761,-0.010796388819868202,0.04443077061939779,FAS
1,0.19166765516856482,-0.009163176747709303,0.04443077061939779,FAS
2,0.24491271801253595,-0.006491138558486288,0.04443077061939779,FAS
3,0.4053046400267345,0.003196891766454442,0.04443077061939779,FAS
4,0.6210168686721457,0.015217279023944647,0.04443077061939779,FAS
5,0.8615625,0.02004032920143383,0.04443077061939779,FAS
0,0.165,-0.0002463150941628212,0.0009749233665797315,FASLG
1,0.4450000000000002,0.0003494338663990263,0.0009749233665797315,FASLG
2,0.7800000000000001,0.0003719494846895808,0.0009749233665797315,FASLG
0,0.004563555610729225,-0.03519353181222047,0.12132921400733336,FOXO1
1,0.011546900656149701,-0.033028508085366004,0.12132921400733336,FOXO1
2,0.056362697169045045,-0.025472589201122553,0.12132921400733336,FOXO1
3,0.24684011812236586,-0.01948293389551964,0.12132921400733336,FOXO1
4,0.4094712206693839,-0.01927478515138542,0.12132921400733336,FOXO1
5,0.4367825994586729,-0.014676535997771769,0.12132921400733336,FOXO1
6,0.5822786056491314,0.03588985491404601,0.12132921400733336,FOXO1
7,0.7947096057391783,0.07490030215319723,0.12132921400733336,FOXO1
8,0.9102482286716906,0.06757596257085519,0.12132921400733336,FOXO1
0,0.03875,-0.2730073232274421,0.9667923786716311,FOXO3
1,0.13492453416149067,-0.2775796833416034,0.9667923786716311,FOXO3
2,0.2142009332945134,-0.28001791528437037,0.9667923786716311,FOXO3
3,0.2821276204437725,-0.27626780397581024,0.9667923786716311,FOXO3
4,0.40217869675888096,-0.2369071244740758,0.9667923786716311,FOXO3
5,0.48604606300057207,-0.009120465003429057,0.9667923786716311,FOXO3
6,0.5391443551644056,0.18139528510593478,0.9667923786716311,FOXO3
7,0.7167428897822001,0.3309989536051817,0.9667923786716311,FOXO3
8,0.8842186085117687,0.4590874262364689,0.9667923786716311,FOXO3
9,0.9444818328089246,0.4263598558238173,0.9667923786716311,FOXO3
0,0.04963309588771377,0.049756701011753654,-0.1300585953014898,FZD3
1,0.17958979964890284,0.05035898729378927,-0.1300585953014898,FZD3
2,0.41901920376118906,0.05426858747169748,-0.1300585953014898,FZD3
3,0.6399234423219107,0.031189712239099738,-0.1300585953014898,FZD3
4,0.7226837093066685,-0.01904695351066122,-0.1300585953014898,FZD3
5,0.8061977669847576,-0.05007049388288964,-0.1300585953014898,FZD3
6,0.934375,-0.057243557633827484,-0.1300585953014898,FZD3
0,0.007573478907867491,0.008793583260842716,-0.02683969288611809,GATA3
1,0.04141856140010351,-0.004718464208130119,-0.02683969288611809,GATA3
2,0.1690268424798409,-0.017065810278947244,-0.02683969288611809,GATA3
3,0.6351817599876048,-0.01544516618542795,-0.02683969288611809,GATA3
0,0.2130795685692523,-0.0038015332823589654,0.017096661124065587,GRB2
1,0.5262045685692525,-0.011787509501645695,0.017096661124065587,GRB2
2,0.65375,0.013467887007104332,0.017096661124065587,GRB2
3,0.6858924582539963,0.012846126403323842,0.017096661124065587,GRB2
4,0.7639029826143187,0.004009915344068249,0.017096661124065587,GRB2
5,0.8748855243603224,1.4094428830640354e-05,0.017096661124065587,GRB2
0,0.11328754725700917,0.01822532682145546,-0.05577416062380367,GRB7
1,0.35024769094615876,0.014673481144650745,-0.05577416062380367,GRB7
2,0.5006487268331298,0.014272906500169354,-0.05577416062380367,GRB7
3,0.5911279319213203,0.014483287190613101,-0.05577416062380367,GRB7
4,0.6858873223222316,-0.0014332282214764049,-0.05577416062380367,GRB7
5,0.7384479735448914,-0.017537970037351486,-0.05577416062380367,GRB7
6,0.8467848105271758,-0.01794526511350242,-0.05577416062380367,GRB7
7,0.9534575167949324,-0.020564432972634657,-0.05577416062380367,GRB7
8,0.982195088175656,-0.023183600831767178,-0.05577416062380367,GRB7
0,0.0171875,0.0006897787665562328,-0.0028540053928253714,GSK3B
1,0.17767278495483477,-0.00012666507194712272,-0.0028540053928253714,GSK3B
2,0.4055570955809161,-0.0006318271090482067,-0.0028540053928253714,GSK3B
3,0.5227211567154131,0.0025059274607988524,-0.0028540053928253714,GSK3B
4,0.5819927509392152,0.0066203001431023294,-0.0028540053928253714,GSK3B
5,0.6913993052546561,0.0021640912746422026,-0.0028540053928253714,GSK3B
6,0.805954640406005,-0.0035800175076767045,-0.0028540053928253714,GSK3B
7,0.9188987400012323,-0.0035800175076767427,-0.0028540053928253714,GSK3B
0,0.0384375,0.0041525264137311,-0.007926555741335784,HER2
1,0.100625,0.004152526413730896,-0.007926555741335784,HER2
2,0.14,0.0010775373937172102,-0.007926555741335784,HER2
3,0.2109375,-0.00175108290321465,-0.007926555741335784,HER2
4,0.3815625,-0.0012299827716419692,-0.007926555741335784,HER2
5,0.5756249999999999,-0.0009552513631510134,-0.007926555741335784,HER2
6,0.7046874999999999,-0.0023277863904995703,-0.007926555741335784,HER2
7,0.8775,-0.003700321417848155,-0.007926555741335784,HER2
0,0.04000000000000001,0.0027570953136657104,-0.007509701509879679,HER3
1,0.0915625,0.0027570953136655894,-0.007509701509879679,HER3
2,0.1315625,0.0022493748747762854,-0.007509701509879679,HER3
3,0.26937500000000003,0.0006795732274683971,-0.007509701509879679,HER3
4,0.49187500000000006,-0.001026453953826909,-0.007509701509879679,HER3
5,0.6371875,-0.0016703999267035563,-0.007509701509879679,HER3
6,0.8346875,-0.0028993905656722755,-0.007509701509879679,HER3
0,0.08656266434513134,0.11207733985603162,-0.37612348977254356,HES1
1,0.20054797667712715,0.11207733985603192,-0.37612348977254356,HES1
2,0.28197159489970636,0.11207733985603228,-0.37612348977254356,HES1
3,0.4853923303919264,0.056097929258758436,-0.37612348977254356,HES1
4,0.672406047824216,-0.010533078080102662,-0.37612348977254356,HES1
5,0.7307481678092163,-0.033939434788374204,-0.37612348977254356,HES1
6,0.7778429616011808,-0.08527185796788621,-0.37612348977254356,HES1
7,0.8408709021213283,-0.1656756932633251,-0.37612348977254356,HES1
8,0.9148649949915657,-0.2062751572818572,-0.37612348977254356,HES1
0,0.06654399165505176,0.013991164745412909,-0.07824726738387229,HEY1
1,0.15908039094203927,0.01783317783752581,-0.07824726738387229,HEY1
2,0.39614414816579435,0.022853008081249522,-0.07824726738387229,HEY1
3,0.6239012618993438,0.033519499142566474,-0.07824726738387229,HEY1
4,0.6918721070312797,0.029567672167646122,-0.07824726738387229,HEY1
5,0.7921566430042761,-0.017489477791808233,-0.07824726738387229,HEY1
6,0.8670243992253575,-0.05811998984134199,-0.07824726738387229,HEY1
7,0.9464463502318239,-0.06513385281604789,-0.07824726738387229,HEY1
0,0.14875000000000002,0.011186967410421786,0.0455571571786623,HRAS
1,0.24625000000000002,-0.025369759385080105,0.0455571571786623,HRAS
2,0.2828125,-0.02291044342442649,0.0455571571786623,HRAS
3,0.3216942180133192,-0.020402929641491145,0.0455571571786623,HRAS
4,0.45732535483235826,-0.009937223406595086,0.0455571571786623,HRAS
5,0.6025601446305344,0.008168525140213302,0.0455571571786623,HRAS
6,0.6553326021642342,0.016435687098535913,0.0455571571786623,HRAS
7,0.7492664597330267,0.015365779061635797,0.0455571571786623,HRAS
8,0.9102378653802881,0.01378368697151159,0.0455571571786623,HRAS
0,0.22866711397129758,0.013767073396765335,-0.043341257662973476,HSP90AA1
1,0.6717383686784225,-0.003657213360938466,-0.043341257662973476,HSP90AA1
2,0.9155870075409553,-0.017192005054873102,-0.043341257662973476,HSP90AA1
3,0.9725157528338304,-0.01736654812529221,-0.043341257662973476,HSP90AA1
0,0.20000000000000004,-0.0023128715780531884,0.03458638709142741,IGF1
1,0.43000000000000005,-0.001137424895144615,0.03458638709142741,IGF1
2,0.4950000000000001,0.0034747815451120854,0.03458638709142741,IGF1
3,0.5950000000000001,0.013088124168347778,0.03458638709142741,IGF1
0,0.03403629106679342,-0.16744131238472437,0.7687338480385314,IGF1R
1,0.11909055474005661,-0.16822416054636977,0.7687338480385314,IGF1R
2,0.19665059311866795,-0.16110888985304112,0.7687338480385314,IGF1R
3,0.3363288423553551,0.0396495098939563,0.7687338480385314,IGF1R
4,0.7247325129099503,0.31930250223696155,0.7687338480385314,IGF1R
0,0.016739972318283797,0.03847526868996519,-0.09986578104746612,IL1B
1,0.04623019753929415,0.03703868736024327,-0.09986578104746612,IL1B
2,0.08218686226739308,0.03322516715705861,-0.09986578104746612,IL1B
3,0.22259543368049844,0.015563106569970057,-0.09986578104746612,IL1B
4,0.39967440901765605,-0.013567271124317805,-0.09986578104746612,IL1B
5,0.5973683907448849,-0.03397803672734183,-0.09986578104746612,IL1B
6,0.7663427783613446,-0.039484123721590006,-0.09986578104746612,IL1B
7,0.89875,-0.03966726632030236,-0.09986578104746612,IL1B
0,0.495,-0.000366273355606597,0.0034795968782626733,IL6
1,0.995,0.0013735250835247396,0.0034795968782626733,IL6
0,0.13089881529600328,0.007910875141016765,-0.040606748125355044,IL6R
1,0.29145901675388397,-0.004499445262068599,-0.040606748125355044,IL6R
2,0.6605602014578807,-0.014963729625014344,-0.040606748125355044,IL6R
0,0.17795303953163172,-0.001976973530663369,0.02422565857040523,IL8
1,0.4780948039424478,0.0038056602345423775,0.02422565857040523,IL8
2,0.752432205562074,0.01198541353963385,0.02422565857040523,IL8
0,0.23,0.1970307531575432,-0.6501704475495291,INS
1,0.48,-0.21108566758199931,-0.6501704475495291,INS
2,0.5150000000000001,-0.21182382765482055,-0.6501704475495291,INS
3,0.565,-0.19595346484549525,-0.6501704475495291,INS
4,0.7999999999999999,-0.17983997711125155,-0.6501704475495291,INS
0,0.3499999999999999,0.01016283723892902,-0.03319134082274221,INSR
1,0.75,0.0019181881306379808,-0.03319134082274221,INSR
2,0.8315778994061633,-0.0015983086563747424,-0.03319134082274221,INSR
3,0.9115890007017384,-0.0030002519021089316,-0.03319134082274221,INSR
4,0.9682097637291742,-0.009700139216376667,-0.03319134082274221,INSR
5,0.988198662433599,-0.014230052875232057,-0.03319134082274221,INSR
0,0.17187499999999997,-0.09728242156647782,0.33550400264429475,IRS1
1,0.45721975462344033,-0.06494714065865415,0.33550400264429475,IRS1
2,0.6143310247895097,-0.004246377617654562,0.33550400264429475,IRS1
3,0.6715557931967517,0.026422784454178852,0.33550400264429475,IRS1
4,0.6953994936201027,0.0350044380477782,0.33550400264429475,IRS1
5,0.7574156348785888,0.06397856219187736,0.33550400264429475,IRS1
6,0.8181271296744037,0.10655137578165272,0.33550400264429475,IRS1
7,0.8755612039611541,0.13503224561181404,0.33550400264429475,IRS1
0,0.017160833333333333,-0.10354439116134703,0.3528352495389638,IVEBP1
1,0.2083213081217914,-0.10230116089869563,0.3528352495389638,IVEBP1
2,0.42441460607226295,-0.10105793063604424,0.3528352495389638,IVEBP1
3,0.5073166312838049,-0.06854873329889735,0.3528352495389638,IVEBP1
4,0.5826206207627556,-0.03548997054718178,0.3528352495389638,IVEBP1
5,0.6302549193738793,-0.032108025544465596,0.3528352495389638,IVEBP1
6,0.6732684722467881,-0.01629043762293786,0.3528352495389638,IVEBP1
